Date,Price,Open,High,Low,Change %,SMA_7,SMA_30,SMA_100,SMA_200,Day,Week,Month,Year,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,Lag_1,Lag_3,Lag_7,Target_Price,Lag_14,Lag_30,SMA_20,STD_20,Upper_Band,Lower_Band,High-Low,High-Close,Low-Close,TR,ATR_14
2006-09-21,1.2779,1.2687,1.28,1.2681,0.0074,1.2700285714285715,1.2765933333333332,1.273875,1.2413965,Thursday,38,9,2006,0.0094,0.0094,0.0,0.0018428571428571,0.0022428571428571,0.8216560509554117,45.10489510489504,1.2722138299320322,1.2741728456400256,-0.0019590157079933,-0.0016739198596288,1.2685,1.2701,1.2684,1.2777,1.2835,1.2792,1.275085,0.006785066807361511,1.288655133614723,1.261514866385277,0.011900000000000022,0.011500000000000066,0.00039999999999995595,0.011900000000000022,0.008242857142857203
2006-09-22,1.2777,1.278,1.2834,1.2773,-0.0002,1.271214285714286,1.2767866666666667,1.27393,1.2417790000000002,Friday,38,9,2006,-0.0001999999999999,0.0,0.0001999999999999,0.0015785714285714,0.0022571428571428,0.6993670886075986,41.15456238361279,1.273057856096335,1.2744341163333572,-0.0013762602370221,-0.0016143879351074,1.2779,1.2677,1.2694,1.2748,1.2872,1.2719,1.275225,0.006809890253489366,1.2888447805069787,1.2616052194930214,0.006099999999999994,0.00550000000000006,0.0005999999999999339,0.006099999999999994,0.008385714285714345
2006-09-25,1.2748,1.2789,1.2824,1.2731,-0.0023,1.271628571428571,1.27689,1.273972,1.2421515,Monday,39,9,2006,-0.0029000000000001,0.0,0.0029000000000001,0.0015785714285714,0.0020785714285714,0.7594501718213029,43.16406249999991,1.2733258782353605,1.2744612188271829,-0.0011353405918224,-0.0015185784664504,1.2777,1.2685,1.2719,1.2683,1.2818,1.2717,1.275075,0.006783173841929206,1.2886413476838583,1.2615086523161416,0.009300000000000086,0.0046999999999999265,0.0046000000000001595,0.009300000000000086,0.008500000000000079
2006-09-26,1.2683,1.2746,1.2763,1.2662,-0.0051,1.272142857142857,1.27655,1.273894,1.242559,Tuesday,39,9,2006,-0.0064999999999999,0.0,0.0064999999999999,0.0015785714285714,0.0024428571428571,0.6461988304093569,39.25399644760213,1.272552666199151,1.2740048322473914,-0.0014521660482402,-0.0015052959828084,1.2748,1.2779,1.2647,1.2698,1.2804,1.2785,1.2743600000000002,0.006701405979842964,1.287762811959686,1.2609571880403143,0.010099999999999998,0.0015000000000000568,0.008599999999999941,0.010099999999999998,0.008735714285714355
2006-09-27,1.2698,1.2687,1.272,1.2668,0.0012,1.2721,1.276066666666667,1.2738040000000002,1.2429925,Wednesday,39,9,2006,0.0015,0.0015,0.0,0.0016857142857142,0.0019285714285714,0.8740740740740721,46.64031620553354,1.2721291790915894,1.273693363192029,-0.0015641841004396,-0.0015170736063346,1.2683,1.2777,1.2701,1.2703,1.2732,1.2843,1.273665,0.006395580299693922,1.2864561605993878,1.2608738394006123,0.0052000000000000934,0.0037000000000000366,0.0015000000000000568,0.0052000000000000934,0.008200000000000065
2006-09-28,1.2703,1.2698,1.2735,1.2677,0.0004,1.2724714285714285,1.2756466666666666,1.273674,1.2434105000000002,Thursday,39,9,2006,0.0004999999999999,0.0004999999999999,0.0,0.0017214285714285,0.0015,1.1476190476190409,53.43680709534353,1.2718477669236523,1.2734420029555826,-0.00159423603193,-0.0015325060914537,1.2698,1.2748,1.2677,1.2671,1.2672,1.2829,1.27315,0.006220044000634811,1.2855900880012696,1.2607099119987304,0.005800000000000027,0.0037000000000000366,0.0020999999999999908,0.005800000000000027,0.007942857142857205
2006-09-29,1.2671,1.27,1.2715,1.2639,-0.0025,1.2722714285714285,1.27514,1.273416,1.2438095,Friday,39,9,2006,-0.0032,0.0,0.0032,0.0015071428571428,0.0017285714285714,0.8719008264462779,46.578366445916025,1.2711173412430905,1.2729722249588729,-0.0018548837157823,-0.0015969816163194,1.2703,1.2683,1.2685,1.2737,1.2702,1.2823,1.27233,0.005854022458855148,1.2840380449177102,1.2606219550822897,0.007600000000000051,0.0012000000000000899,0.006399999999999961,0.007600000000000051,0.007792857142857205
2006-10-02,1.2737,1.2683,1.276,1.2661,0.0052,1.2716714285714286,1.27463,1.273358,1.2442545,Monday,40,10,2006,0.0066000000000001,0.0066000000000001,0.0,0.0019785714285714,0.0016,1.2366071428571443,55.28942115768466,1.2715146733595382,1.2730261342211786,-0.0015114608616404,-0.0015798774653836,1.2671,1.2698,1.2779,1.2734,1.2684,1.289,1.271655,0.0047170993541796,1.2810891987083592,1.2622208012916407,0.00990000000000002,0.00890000000000013,0.0009999999999998899,0.00990000000000002,0.008050000000000048
2006-10-03,1.2734,1.2737,1.2768,1.2719,-0.0002,1.2710571428571429,1.2744,1.273231,1.2447075,Tuesday,40,10,2006,-0.0002999999999999,0.0,0.0002999999999999,0.0019071428571428,0.0016214285714285,1.1762114537444923,54.04858299595139,1.271804723611917,1.2730538279825727,-0.0012491043706557,-0.001513722846438,1.2737,1.2703,1.2777,1.2715,1.2694,1.2803,1.271235,0.004099842744268107,1.2794346854885361,1.2630353145114637,0.004899999999999904,0.0030999999999998806,0.0018000000000000238,0.004899999999999904,0.008014285714285752
2006-10-04,1.2715,1.2731,1.2743,1.2666,-0.0015,1.2705857142857142,1.2741633333333335,1.273212,1.2451495,Wednesday,40,10,2006,-0.0019,0.0,0.0019,0.0017285714285714,0.0017571428571428,0.9837398373983758,49.59016393442628,1.2717578430562373,1.2729387296134933,-0.001180886557256,-0.0014471555886016,1.2734,1.2671,1.2748,1.2691,1.2719,1.2786,1.2707899999999999,0.003490422987689445,1.2777708459753787,1.263809154024621,0.00770000000000004,0.0008999999999999009,0.006800000000000139,0.00770000000000004,0.007985714285714327
2006-10-05,1.2691,1.2715,1.2729,1.2671,-0.0019,1.2707,1.2739133333333332,1.273043,1.245574,Thursday,40,10,2006,-0.0024000000000001,0.0,0.0024000000000001,0.0017285714285714,0.0014142857142857,1.2222222222222172,54.99999999999989,1.2713489441245085,1.272654379271753,-0.0013054351472445,-0.0014188115003302,1.2715,1.2737,1.2683,1.2597,1.2647,1.2766,1.270585,0.0034617116243027737,1.2775084232486056,1.2636615767513946,0.005800000000000027,0.0013999999999998458,0.0044000000000001815,0.005800000000000027,0.0076428571428571734
2006-10-06,1.2597,1.2692,1.2717,1.2572,-0.0074,1.2692571428571429,1.2734066666666666,1.272869,1.2459525,Friday,40,10,2006,-0.0093999999999998,0.0,0.0093999999999998,0.0013428571428571,0.0020857142857142,0.6438356164383587,39.16666666666677,1.2695567988745842,1.2716947956219935,-0.0021379967474093,-0.001562648549746,1.2691,1.2734,1.2698,1.2593,1.2701,1.2749,1.27021,0.004179511429687141,1.2785690228593742,1.2618509771406259,0.014499999999999957,0.0026000000000001577,0.0118999999999998,0.014499999999999957,0.008092857142857155
2006-10-09,1.2593,1.2593,1.2618,1.2584,-0.0003,1.267685714285714,1.27279,1.27259,1.246338,Monday,41,10,2006,-0.0003999999999999,0.0,0.0003999999999999,0.0013428571428571,0.0019428571428571,0.691176470588238,40.8695652173914,1.267978829816956,1.270776662612957,-0.0027978327960012,-0.001809685398997,1.2597,1.2715,1.2703,1.2536,1.2677,1.2778,1.2696650000000003,0.004839451360959798,1.2793439027219198,1.2599860972780808,0.0034000000000000696,0.0020999999999999908,0.0013000000000000789,0.0034000000000000696,0.007778571428571445
2006-10-10,1.2536,1.2595,1.2618,1.2518,-0.0045,1.265757142857143,1.2718233333333333,1.272307,1.2466005,Tuesday,41,10,2006,-0.0057,0.0,0.0057,0.0012857142857143,0.00235,0.5471124620060838,35.363457760314546,1.2657667021528087,1.2695043172342195,-0.0037376150814107,-0.0021952713354798,1.2593,1.2691,1.2671,1.2516,1.2685,1.2826,1.268925,0.00602851775457289,1.280982035509146,1.2568679644908543,0.010000000000000009,0.0024999999999999467,0.007500000000000062,0.010000000000000009,0.008014285714285736
2006-10-11,1.2516,1.2536,1.2559,1.2502,-0.0016,1.2626000000000002,1.2707533333333332,1.272072,1.2467945,Wednesday,41,10,2006,-0.002,0.0,0.002,0.0006142857142857,0.0024928571428571,0.2464183381088861,19.770114942528963,1.263587209513915,1.2681780715131663,-0.0045908619992514,-0.0026743894682341,1.2536,1.2597,1.2737,1.2558,1.2779,1.2837,1.268035,0.007162054615625353,1.2823591092312507,1.2537108907687493,0.005700000000000038,0.0022999999999999687,0.0034000000000000696,0.005700000000000038,0.007571428571428594
2006-10-12,1.2558,1.2517,1.2568,1.2516,0.0034,1.260085714285714,1.2699266666666666,1.271826,1.247023,Thursday,41,10,2006,0.0041999999999999,0.0041999999999999,0.0,0.0009142857142857,0.0024785714285714,0.3688760806916449,26.94736842105276,1.262389177281005,1.2672611773270055,-0.0048720000460007,-0.0031139115837874,1.2516,1.2593,1.2734,1.2512,1.2777,1.2806,1.26723,0.007596404966986923,1.2824228099339738,1.2520371900660263,0.005199999999999871,0.005199999999999871,0.0,0.005199999999999871,0.007507142857142871
2006-10-13,1.2512,1.2556,1.2579,1.2483,-0.0037,1.2571857142857144,1.26885,1.271606,1.247205,Friday,41,10,2006,-0.0045999999999999,0.0,0.0045999999999999,0.0009142857142857,0.0025999999999999,0.3516483516483557,26.016260162601853,1.2606677653916196,1.2660714604879684,-0.0054036950963487,-0.0035718682862997,1.2558,1.2536,1.2715,1.253,1.2748,1.2835,1.266555,0.008391253278286758,1.2833375065565735,1.2497724934434267,0.009600000000000053,0.0020999999999999908,0.007500000000000062,0.009600000000000053,0.00752857142857144
2006-10-16,1.253,1.2504,1.254,1.2488,0.0014,1.2548857142857144,1.26771,1.271385,1.247427,Monday,42,10,2006,0.0017999999999998,0.0017999999999998,0.0,0.0010428571428571,0.0021357142857142,0.4882943143812684,32.80898876404483,1.2594881091775243,1.2651032041555264,-0.005615094978002,-0.0039805136246401,1.2512,1.2516,1.2691,1.2537,1.2683,1.2872,1.2657,0.008868631888874318,1.2834372637777487,1.2479627362222514,0.0052000000000000934,0.0027999999999999137,0.0024000000000001798,0.0052000000000000934,0.0071785714285714465
2006-10-17,1.2537,1.2532,1.2567,1.2508,0.0006,1.2540285714285715,1.2667733333333333,1.271049,1.2476625,Tuesday,42,10,2006,0.0007000000000001,0.0007000000000001,0.0,0.0009857142857142,0.0021357142857142,0.461538461538462,31.578947368421083,1.2585976308425206,1.2642585223662282,-0.0056608915237075,-0.0043165892044536,1.253,1.2558,1.2597,1.2531,1.2698,1.2818,1.2650000000000001,0.009246905599134539,1.2834938111982692,1.246506188801731,0.005900000000000016,0.0037000000000000366,0.0021999999999999797,0.005900000000000016,0.007228571428571441
2006-10-18,1.2531,1.254,1.2561,1.25,-0.0005,1.2531428571428571,1.2658633333333331,1.27077,1.247866,Wednesday,42,10,2006,-0.0005999999999999,0.0,0.0005999999999999,0.00095,0.0021785714285714,0.4360655737704951,30.365296803653138,1.2577518414821327,1.263431965153915,-0.0056801236717822,-0.0045892960979193,1.2537,1.2512,1.2593,1.2625,1.2703,1.2804,1.26423,0.00957546755771116,1.2833809351154222,1.2450790648845778,0.006099999999999994,0.0023999999999999577,0.0037000000000000366,0.006099999999999994,0.007250000000000011
2006-10-19,1.2625,1.2533,1.2643,1.253,0.0075,1.2544142857142857,1.2655066666666668,1.2705860000000002,1.2481615,Thursday,42,10,2006,0.0093999999999998,0.0093999999999998,0.0,0.0016214285714285,0.0019499999999999,0.831501831501833,45.40000000000004,1.2584823274079584,1.2633629306980694,-0.0048806032901109,-0.0046475575363577,1.2531,1.253,1.2536,1.2612,1.2671,1.2732,1.26346,0.009021518135829153,1.2815030362716584,1.2454169637283417,0.011300000000000088,0.011199999999999877,0.00010000000000021103,0.011300000000000088,0.007514285714285728
2006-10-20,1.2612,1.2625,1.2641,1.2597,-0.001,1.2557857142857145,1.2653066666666666,1.270283,1.2484,Friday,42,10,2006,-0.0012999999999998,0.0,0.0012999999999998,0.0011499999999999,0.0020428571428571,0.5629370629370605,36.017897091722496,1.258900430883657,1.2632027136093236,-0.0043022827256664,-0.0045785025742194,1.2625,1.2537,1.2516,1.2547,1.2737,1.2672,1.262635,0.008382580622704826,1.2794001612454096,1.2458698387545903,0.0043999999999999595,0.0016000000000000458,0.0027999999999999137,0.0043999999999999595,0.00712142857142858
2006-10-23,1.2547,1.2619,1.2622,1.2535,-0.0052,1.2556285714285715,1.26479,1.269925,1.2486145,Monday,43,10,2006,-0.0065000000000001,0.0,0.0065000000000001,0.0011499999999999,0.0024857142857142,0.462643678160914,31.63064833005868,1.25825421074771,1.262572882971596,-0.0043186722238859,-0.0045265365041527,1.2612,1.2531,1.2558,1.2555,1.2734,1.2702,1.26163,0.008045469467270234,1.2777209389345405,1.2455390610654595,0.00869999999999993,0.0009999999999998899,0.00770000000000004,0.00869999999999993,0.007392857142857153
2006-10-24,1.2555,1.255,1.2578,1.2525,0.0006,1.2562428571428572,1.2643600000000002,1.2696610000000002,1.2488395,Tuesday,43,10,2006,0.0008000000000001,0.0008000000000001,0.0,0.0012071428571428,0.0023499999999999,0.5136778115501505,33.93574297188749,1.257830486017293,1.2620489657144407,-0.0042184796971476,-0.0044649251427517,1.2547,1.2625,1.2512,1.26,1.2715,1.2684,1.26099,0.007995913430018882,1.276981826860038,1.2449981731399622,0.005300000000000082,0.0031000000000001027,0.0021999999999999797,0.005300000000000082,0.007221428571428585
2006-10-25,1.26,1.2556,1.2624,1.255,0.0036,1.257242857142857,1.2640466666666663,1.269472,1.2490885,Wednesday,43,10,2006,0.0044999999999999,0.0044999999999999,0.0,0.0015285714285714,0.0021785714285714,0.7016393442622963,41.23314065510602,1.258164257399248,1.261897190476334,-0.0037329330770858,-0.0043185267296185,1.2555,1.2612,1.253,1.2691,1.2691,1.2694,1.2605,0.007723239026084867,1.2759464780521697,1.2450535219478303,0.007400000000000073,0.006899999999999906,0.000500000000000167,0.007400000000000073,0.007335714285714302
2006-10-26,1.2691,1.2602,1.2704,1.26,0.0072,1.2594428571428573,1.2639533333333337,1.269513,1.249385,Thursday,43,10,2006,0.0090999999999998,0.0090999999999998,0.0,0.0021785714285714,0.0015071428571428,1.4454976303317488,59.10852713178287,1.2598466793378251,1.2624307319225312,-0.002584052584706,-0.003971631900636,1.26,1.2547,1.2537,1.2738,1.2597,1.2719,1.26044,0.007647386894697957,1.2757347737893958,1.2451452262106042,0.010399999999999965,0.010399999999999965,0.0,0.010399999999999965,0.007042857142857161
2006-10-27,1.2738,1.269,1.2752,1.2662,0.0037,1.2624,1.2642566666666666,1.26961,1.249686,Friday,43,10,2006,0.0047000000000001,0.0047000000000001,0.0,0.0025142857142857,0.0014785714285714,1.7004830917874396,62.9695885509839,1.261993344055083,1.2632728999282696,-0.0012795558731866,-0.0034332166951461,1.2691,1.2555,1.2531,1.2731,1.2593,1.2647,1.2607750000000002,0.008088515249956406,1.276952030499913,1.2445979695000875,0.008999999999999897,0.006099999999999994,0.0028999999999999027,0.008999999999999897,0.007442857142857148
2006-10-30,1.2731,1.2732,1.2738,1.2699,-0.0005,1.2639142857142858,1.2643566666666668,1.2697580000000002,1.2498965,Monday,44,10,2006,-0.0007000000000001,0.0,0.0007000000000001,0.0025142857142857,0.0011214285714285,2.242038216560496,69.1552062868368,1.263702060354301,1.2640008332669164,-0.0002987729126153,-0.00280632793864,1.2738,1.26,1.2625,1.2761,1.2536,1.2701,1.260745,0.008039015061517387,1.2768230301230348,1.2446669698769652,0.0039000000000000146,0.0,0.0039000000000000146,0.0039000000000000146,0.007007142857142863
2006-10-31,1.2761,1.2728,1.2784,1.2679,0.0024,1.266042857142857,1.2646366666666669,1.269976,1.250138,Tuesday,44,10,2006,0.0030000000000001,0.0030000000000001,0.0,0.0027285714285714,0.0009785714285714,2.788321167883204,73.60308285163771,1.2656094356844083,1.264897067839737,0.0007123678446712,-0.0021025887819777,1.2731,1.2691,1.2612,1.2753,1.2516,1.2677,1.26088,0.008281723695573867,1.2774434473911478,1.2443165526088522,0.010499999999999954,0.005300000000000082,0.005199999999999871,0.010499999999999954,0.00735
2006-11-01,1.2753,1.2763,1.28,1.2742,-0.0006,1.2689857142857144,1.2648633333333332,1.270126,1.250392,Wednesday,44,11,2006,-0.0007999999999999,0.0,0.0007999999999999,0.0024285714285714,0.0010357142857142,2.3448275862069057,70.10309278350523,1.267100291732961,1.2656676554071642,0.0014326363257968,-0.0013955437604228,1.2761,1.2738,1.2547,1.2775,1.2558,1.2685,1.2610700000000001,0.008576534694725482,1.2782230693894512,1.243916930610549,0.005800000000000027,0.0039000000000000146,0.0019000000000000128,0.005800000000000027,0.007392857142857153
2006-11-02,1.2775,1.2757,1.2786,1.2737,0.0017,1.2721285714285713,1.26485,1.270266,1.2506735,Thursday,44,11,2006,0.0021999999999999,0.0021999999999999,0.0,0.0025857142857142,0.0007071428571428,3.65656565656565,78.52494577006505,1.268700246850967,1.2665441253770038,0.0021561214739631,-0.0006852107135456,1.2753,1.2731,1.2555,1.2716,1.2512,1.2779,1.26149,0.009175247020987832,1.2798404940419756,1.2431395059580244,0.004899999999999904,0.0032999999999998586,0.0016000000000000458,0.004899999999999904,0.007057142857142857
2006-11-03,1.2716,1.2778,1.2793,1.2682,-0.0046,1.2737857142857143,1.2646466666666667,1.27034,1.2509825,Friday,44,11,2006,-0.0059,0.0,0.0059,0.0024571428571428,0.0011285714285714,2.1772151898734258,68.52589641434271,1.269146362720049,1.2669186346083368,0.0022277281117122,-0.000102622948494,1.2775,1.2761,1.26,1.272,1.253,1.2777,1.2620850000000001,0.009435223758334018,1.2809554475166682,1.243214552483332,0.01110000000000011,0.0018000000000000238,0.009300000000000086,0.01110000000000011,0.00747857142857143
2006-11-06,1.272,1.2716,1.2727,1.269,0.0003,1.2742,1.2645533333333332,1.270488,1.2512990000000002,Monday,45,11,2006,0.0003999999999999,0.0003999999999999,0.0,0.0024357142857142,0.0011285714285714,2.158227848101262,68.33667334669335,1.2695853838400413,1.2672950320447562,0.002290351795285,0.0003759720002617,1.2716,1.2753,1.2691,1.277,1.2537,1.2748,1.2627199999999998,0.009662548427132107,1.282045096854264,1.2433949031457356,0.0037000000000000366,0.0010999999999998789,0.0026000000000001577,0.0037000000000000366,0.007321428571428574
2006-11-07,1.277,1.2723,1.2821,1.2721,0.0039,1.2746571428571427,1.2648433333333335,1.270675,1.251607,Tuesday,45,11,2006,0.0049999999999998,0.0049999999999998,0.0,0.0027928571428571,0.0010857142857142,2.5723684210526088,72.00736648250442,1.2707260940184963,1.2680139185599597,0.0027121754585368,0.0008432126919167,1.272,1.2775,1.2738,1.2755,1.2531,1.2683,1.26389,0.009913568585866207,1.2837171371717324,1.2440628628282675,0.010000000000000009,0.010099999999999998,9.999999999998899e-05,0.010099999999999998,0.00760714285714286
2006-11-08,1.2755,1.2772,1.2812,1.2745,-0.0012,1.275,1.2650333333333337,1.270772,1.2519545,Wednesday,45,11,2006,-0.0014999999999998,0.0,0.0014999999999998,0.0021214285714285,0.0011928571428571,1.7784431137724654,64.00862068965532,1.271460541092574,1.2685684431110735,0.0028920979815003,0.0012529897498334,1.277,1.2716,1.2731,1.2825,1.2625,1.2698,1.265085,0.009793890415718083,1.2846727808314362,1.2454972191685638,0.006699999999999928,0.0041999999999999815,0.0024999999999999467,0.006699999999999928,0.00727857142857142
2006-11-09,1.2825,1.2759,1.285,1.275,0.0055,1.2759142857142858,1.26544,1.2710199999999998,1.2523190000000002,Thursday,45,11,2006,0.0069999999999998,0.0069999999999998,0.0,0.0026214285714285,0.0011,2.383116883116868,70.44145873320524,1.2731589193860242,1.269600410288031,0.0035585090979932,0.0017140936194654,1.2755,1.272,1.2761,1.2843,1.2612,1.2703,1.2664199999999999,0.010269812687337065,1.286959625374674,1.2458803746253257,0.010000000000000009,0.009499999999999842,0.000500000000000167,0.010000000000000009,0.0076785714285714235
2006-11-10,1.2843,1.2826,1.2902,1.2825,0.0014,1.2772,1.2660133333333334,1.271354,1.252729,Friday,45,11,2006,0.0018,0.0018,0.0,0.0027499999999999,0.0006357142857142,4.325842696629255,81.22362869198327,1.2748729317881744,1.2706892687852138,0.0041836630029605,0.0022080074961644,1.2825,1.277,1.2753,1.2801,1.2547,1.2671,1.268075,0.010354702720139468,1.288784405440279,1.247365594559721,0.00770000000000004,0.00770000000000004,0.0,0.00770000000000004,0.00760714285714286
2006-11-13,1.2801,1.2843,1.2879,1.2795,-0.0033,1.2775714285714288,1.2662266666666666,1.271568,1.2531485,Monday,46,11,2006,-0.0041999999999999,0.0,0.0041999999999999,0.0026928571428571,0.0009357142857142,2.87786259541986,74.21259842519693,1.2756770961284551,1.2713863599863091,0.004290736142146,0.0026245532253607,1.2843,1.2755,1.2775,1.281,1.2555,1.2737,1.2694299999999998,0.010046738145778089,1.289523476291556,1.2493365237084437,0.008399999999999963,0.0036000000000000476,0.0047999999999999154,0.008399999999999963,0.007828571428571423
2006-11-14,1.281,1.2805,1.2873,1.279,0.0007,1.278914285714286,1.26648,1.271795,1.253567,Tuesday,46,11,2006,0.0008999999999999,0.0008999999999999,0.0,0.0024357142857142,0.0009357142857142,2.6030534351145103,72.24576271186446,1.276496004416385,1.2720984814688046,0.0043975229475805,0.0029791471698047,1.2801,1.2825,1.2716,1.2825,1.26,1.2734,1.2707950000000001,0.009643567531689401,1.2900821350633789,1.2515078649366214,0.008300000000000196,0.007200000000000095,0.001100000000000101,0.008300000000000196,0.007892857142857146
2006-11-15,1.2825,1.2818,1.2836,1.2773,0.0012,1.2804142857142855,1.266846666666667,1.272065,1.2540035,Wednesday,46,11,2006,0.0015,0.0015,0.0,0.0018928571428571,0.0009357142857142,2.022900763358793,66.91919191919209,1.2774196960446336,1.2728689643229671,0.0045507317216664,0.003293464080177,1.281,1.2843,1.272,1.2797,1.2691,1.2715,1.272265,0.0090252438369942,1.2903154876739884,1.2542145123260116,0.006299999999999972,0.0026000000000001577,0.0036999999999998145,0.006299999999999972,0.0076000000000000035
2006-11-16,1.2797,1.2826,1.2843,1.2784,-0.0022,1.2808,1.2672,1.2722019999999998,1.2544125000000002,Thursday,46,11,2006,-0.0027999999999999,0.0,0.0027999999999999,0.0015571428571428,0.0011357142857142,1.3710691823899428,57.82493368700275,1.277770512037767,1.2733749669657102,0.0043955450720567,0.003513880278553,1.2825,1.2801,1.277,1.2826,1.2738,1.2691,1.273125,0.00886381615578288,1.2908526323115659,1.2553973676884342,0.005900000000000016,0.0018000000000000238,0.0040999999999999925,0.005900000000000016,0.007378571428571441
2006-11-17,1.2826,1.2794,1.2847,1.2762,0.0023,1.2818142857142856,1.267963333333333,1.272242,1.2548765,Friday,46,11,2006,0.0028999999999999,0.0028999999999999,0.0,0.0017642857142856,0.0010857142857142,1.6250000000000182,61.90476190476217,1.2785135101858027,1.274058302746028,0.0044552074397747,0.0037021457107973,1.2797,1.281,1.2755,1.281,1.2731,1.2597,1.274195,0.008637279969097349,1.2914695599381947,1.2569204400618053,0.008499999999999952,0.004999999999999893,0.0035000000000000586,0.008499999999999952,0.007707142857142865
2006-11-20,1.281,1.2827,1.2855,1.2805,-0.0012,1.2816,1.2686866666666667,1.272257,1.25533,Monday,47,11,2006,-0.0016,0.0,0.0016,0.0015499999999999,0.0011999999999999,1.291666666666666,56.36363636363635,1.2788960470802946,1.2745725025426184,0.0043235445376761,0.0038264254761731,1.2826,1.2825,1.2825,1.2844,1.2761,1.2593,1.27551,0.0074307965147430675,1.2903715930294861,1.2606484069705137,0.0050000000000001155,0.0029000000000001247,0.0020999999999999908,0.0050000000000001155,0.007314285714285733
2006-11-21,1.2844,1.2816,1.2856,1.2798,0.0027,1.2816142857142856,1.2697133333333332,1.272308,1.255795,Tuesday,47,11,2006,0.0034,0.0034,0.0,0.0017928571428571,0.0011428571428571,1.5687500000000003,61.0705596107056,1.2797428090679417,1.2753004653172393,0.0044423437507021,0.0039496091310789,1.281,1.2797,1.2843,1.2942,1.2753,1.2536,1.276955,0.0060087195414438065,1.2889724390828876,1.2649375609171125,0.005800000000000027,0.0046000000000001595,0.0011999999999998678,0.005800000000000027,0.007314285714285733
2006-11-22,1.2942,1.2845,1.296,1.2838,0.0076,1.2836285714285716,1.2711333333333334,1.272531,1.2563244999999998,Wednesday,47,11,2006,0.0098,0.0098,0.0,0.0023357142857142,0.0011428571428571,2.04375000000001,67.1457905544149,1.281966992288258,1.2767004308492955,0.0052665614389622,0.0042129995926555,1.2844,1.2826,1.2801,1.2941,1.2775,1.2516,1.278665,0.00579212487155872,1.2902492497431173,1.2670807502568826,0.012199999999999989,0.011600000000000055,0.0005999999999999339,0.012199999999999989,0.00783571428571431
2006-11-23,1.2941,1.2942,1.2977,1.2927,-0.0001,1.2855,1.27241,1.272695,1.256848,Thursday,47,11,2006,-9.9999999999989e-05,0.0,9.9999999999989e-05,0.0023357142857142,0.0007285714285714,3.205882352941224,76.2237762237765,1.2838336088592952,1.277989287823422,0.0058443210358731,0.0045392638812991,1.2942,1.281,1.281,1.309,1.2716,1.2558,1.2799150000000001,0.006295050269549108,1.2925051005390984,1.2673248994609019,0.0050000000000001155,0.0035000000000000586,0.0015000000000000568,0.0050000000000001155,0.0074000000000000255
2006-11-24,1.309,1.2944,1.311,1.2942,0.0115,1.289285714285714,1.274336666666667,1.272978,1.257427,Friday,47,11,2006,0.0148999999999999,0.0148999999999999,0.0,0.0033714285714285,0.0007285714285714,4.627450980392233,82.22996515679466,1.2877053613424807,1.2802863776142797,0.007418983728201,0.0051152078506794,1.2941,1.2844,1.2825,1.3132,1.272,1.2512,1.281675,0.008883804009861107,1.2994426080197221,1.2639073919802777,0.016799999999999926,0.016899999999999915,9.999999999998899e-05,0.016899999999999915,0.00834285714285716
2006-11-27,1.3132,1.3165,1.3173,1.3086,0.0032,1.2940714285714283,1.2763433333333332,1.273375,1.2580245,Monday,48,11,2006,0.0041999999999999,0.0041999999999999,0.0,0.0033142857142856,0.0007285714285714,4.54901960784322,81.97879858657271,1.2916276134436375,1.2827244237169255,0.008903189726712,0.0058728042258859,1.309,1.2942,1.2797,1.3201,1.277,1.253,1.28368,0.011096258259874581,1.3058725165197491,1.2614874834802507,0.00869999999999993,0.008299999999999974,0.00039999999999995595,0.00869999999999993,0.008242857142857154
2006-11-28,1.3201,1.3129,1.3208,1.3116,0.0053,1.2994285714285714,1.2785566666666668,1.273805,1.258671,Tuesday,48,11,2006,0.0069000000000001,0.0069000000000001,0.0,0.0038071428571428,0.0006214285714285,6.126436781609233,85.96774193548394,1.2960079806061549,1.2854929849230792,0.0105149956830756,0.0068012425173239,1.3132,1.2941,1.2826,1.3147,1.2755,1.2537,1.2858800000000001,0.01359483648113441,1.313069672962269,1.2586903270377312,0.009199999999999875,0.007600000000000051,0.0015999999999998238,0.009199999999999875,0.00842142857142858
2006-11-29,1.3147,1.3199,1.322,1.3131,-0.0040999999999999,1.304242857142857,1.28061,1.274252,1.259289,Wednesday,48,11,2006,-0.0054,0.0,0.0054,0.0033071428571428,0.0010071428571428,3.283687943262412,76.65562913907286,1.2988836758975155,1.2876564675213698,0.0112272083761459,0.0076864356890883,1.3201,1.309,1.281,1.324,1.2825,1.2531,1.28785,0.014783721488652537,1.3174174429773051,1.2582825570226948,0.00890000000000013,0.0019000000000000128,0.007000000000000117,0.00890000000000013,0.00834285714285716
2006-11-30,1.324,1.315,1.3276,1.3142,0.0070999999999999,1.3099,1.28266,1.274801,1.259948,Thursday,48,11,2006,0.0093,0.0093,0.0,0.0038428571428571,0.0010071428571428,3.815602836879437,79.23416789396173,1.3027477257594362,1.2903485810383053,0.0123991447211309,0.0086289774954968,1.3147,1.3132,1.2844,1.3334,1.2843,1.2625,1.290175,0.016613560567748813,1.3234021211354976,1.2569478788645025,0.013399999999999856,0.012899999999999912,0.0004999999999999449,0.013399999999999856,0.008750000000000004
